n1;n2;distance
117;45;40
117;55;36
117;60;40
117;73;35
117;112;39
117;40;40
117;65;40
117;93;38
117;8;45
117;21;49
117;22;44
117;30;37
117;35;50
117;41;40
117;57;43
117;119;49
117;66;19
117;70;19
117;72;20
117;124;20
117;86;1
117;117;0
117;13;48
117;19;52
117;50;45
117;76;46
117;83;45
117;92;43
117;95;46
117;14;19
117;53;20
117;61;15
117;106;15
117;108;15
117;16;32
117;62;39
117;17;19
117;28;18
117;42;19
117;59;19
117;89;23
117;90;16
117;98;17
117;113;18
117;104;14
117;20;49
117;75;47
117;85;50
117;125;45
117;87;12
117;102;10
117;25;39
117;33;35
117;38;32
117;39;35
117;88;40
117;91;44
117;121;42
117;126;38
117;52;27
117;94;19
117;122;22
117;31;29
117;54;34
117;47;35
117;51;28
117;34;26
117;123;49
117;44;42
117;82;42
117;116;41
117;105;16
117;99;36
117;84;17
117;110;16
13;0;17
13;7;13
13;11;19
13;26;14
13;48;15
13;77;21
13;79;20
13;97;19
13;101;14
13;120;13
13;1;23
13;27;27
13;46;25
13;67;24
13;81;29
13;118;27
13;2;21
13;23;26
13;37;23
13;49;26
13;74;25
13;114;27
13;3;37
13;12;38
13;15;42
13;56;42
13;68;44
13;71;34
13;78;32
13;96;34
13;100;34
13;107;42
13;115;38
13;4;48
13;10;52
13;18;50
13;43;43
13;64;46
13;69;48
13;103;47
13;109;50
13;111;51
13;5;38
13;9;33
13;24;42
13;29;32
13;36;38
13;58;42
13;63;39
13;80;34
13;6;19
13;32;16
13;45;19
13;55;23
13;60;18
13;73;14
13;112;23
13;40;8
13;65;9
13;93;13
13;8;26
13;21;25
13;22;24
13;30;25
13;35;17
13;41;25
13;57;31
13;119;27
13;66;29
13;70;30
13;72;28
13;124;28
13;86;48
13;117;48
13;13;0
13;19;11
13;50;3
13;76;5
13;83;3
13;92;5
13;95;6
13;14;32
13;53;30
13;61;35
13;106;37
13;108;36
13;16;27
13;62;31
13;17;40
13;28;46
13;42;38
13;59;38
13;89;34
13;90;42
13;98;43
13;113;39
13;104;43
13;20;9
13;75;16
13;85;10
13;125;17
13;87;40
13;102;40
13;25;20
13;33;25
13;38;27
13;39;22
13;88;17
13;91;17
13;121;19
13;126;10
13;52;31
13;94;31
13;122;32
13;31;28
13;54;31
13;47;34
13;51;30
13;34;47
13;123;12
13;44;11
13;82;11
13;116;9
13;105;44
13;99;17
13;84;45
13;110;44
19;0;24
19;7;21
19;11;26
19;26;21
19;48;19
19;77;28
19;79;24
19;97;23
19;101;22
19;120;21
19;1;30
19;27;34
19;46;32
19;67;31
19;81;36
19;118;34
19;2;25
19;23;30
19;37;27
19;49;30
19;74;29
19;114;26
19;3;36
19;12;37
19;15;41
19;56;41
19;68;43
19;71;33
19;78;31
19;96;33
19;100;33
19;107;41
19;115;42
19;4;58
19;10;56
19;18;57
19;43;53
19;64;56
19;69;58
19;103;57
19;109;59
19;111;61
19;5;42
19;9;37
19;24;46
19;29;39
19;36;42
19;58;46
19;63;43
19;80;38
19;6;14
19;32;10
19;45;14
19;55;18
19;60;12
19;73;17
19;112;17
19;40;16
19;65;17
19;93;21
19;8;37
19;21;36
19;22;35
19;30;35
19;35;28
19;41;35
19;57;41
19;119;38
19;66;33
19;70;34
19;72;32
19;124;32
19;86;52
19;117;52
19;13;11
19;19;0
19;50;11
19;76;8
19;83;12
19;92;10
19;95;17
19;14;36
19;53;34
19;61;39
19;106;41
19;108;40
19;16;22
19;62;25
19;17;50
19;28;56
19;42;48
19;59;48
19;89;44
19;90;52
19;98;53
19;113;49
19;104;50
19;20;5
19;75;7
19;85;4
19;125;28
19;87;44
19;102;44
19;25;30
19;33;35
19;38;37
19;39;32
19;88;27
19;91;27
19;121;29
19;126;15
19;52;39
19;94;38
19;122;39
19;31;38
19;54;41
19;47;44
19;51;40
19;34;46
19;123;23
19;44;20
19;82;21
19;116;17
19;105;48
19;99;20
19;84;48
19;110;48
50;0;14
50;7;10
50;11;16
50;26;11
50;48;12
50;77;18
50;79;17
50;97;16
50;101;11
50;120;10
50;1;20
50;27;24
50;46;22
50;67;21
50;81;26
50;118;24
50;2;18
50;23;23
50;37;20
50;49;23
50;74;22
50;114;24
50;3;34
50;12;35
50;15;39
50;56;39
50;68;41
50;71;31
50;78;29
50;96;31
50;100;31
50;107;39
50;115;35
50;4;47
50;10;49
50;18;49
50;43;42
50;64;45
50;69;47
50;103;46
50;109;49
50;111;50
50;5;35
50;9;30
50;24;39
50;29;29
50;36;35
50;58;39
50;63;36
50;80;31
50;6;16
50;32;13
50;45;16
50;55;20
50;60;15
50;73;11
50;112;20
50;40;5
50;65;6
50;93;10
50;8;27
50;21;27
50;22;25
50;30;24
50;35;19
50;41;24
50;57;30
50;119;29
50;66;26
50;70;27
50;72;25
50;124;25
50;86;45
50;117;45
50;13;3
50;19;11
50;50;0
50;76;4
50;83;1
50;92;2
50;95;8
50;14;29
50;53;27
50;61;32
50;106;34
50;108;33
50;16;24
50;62;28
50;17;39
50;28;45
50;42;37
50;59;37
50;89;33
50;90;41
50;98;42
50;113;38
50;104;42
50;20;7
50;75;14
50;85;9
50;125;18
50;87;37
50;102;37
50;25;19
50;33;24
50;38;26
50;39;21
50;88;16
50;91;16
50;121;18
50;126;7
50;52;29
50;94;28
50;122;29
50;31;27
50;54;30
50;47;33
50;51;29
50;34;44
50;123;14
50;44;9
50;82;10
50;116;6
50;105;41
50;99;14
50;84;42
50;110;41
76;0;17
76;7;14
76;11;19
76;26;14
76;48;13
76;77;21
76;79;18
76;97;17
76;101;15
76;120;14
76;1;23
76;27;27
76;46;25
76;67;24
76;81;29
76;118;27
76;2;19
76;23;24
76;37;21
76;49;24
76;74;23
76;114;25
76;3;35
76;12;36
76;15;40
76;56;40
76;68;42
76;71;32
76;78;30
76;96;32
76;100;32
76;107;40
76;115;36
76;4;51
76;10;50
76;18;51
76;43;46
76;64;49
76;69;51
76;103;50
76;109;53
76;111;54
76;5;36
76;9;31
76;24;40
76;29;32
76;36;36
76;58;40
76;63;37
76;80;32
76;6;15
76;32;11
76;45;15
76;55;19
76;60;13
76;73;12
76;112;18
76;40;9
76;65;10
76;93;14
76;8;31
76;21;30
76;22;29
76;30;28
76;35;22
76;41;28
76;57;34
76;119;32
76;66;27
76;70;28
76;72;26
76;124;26
76;86;46
76;117;46
76;13;5
76;19;8
76;50;4
76;76;0
76;83;4
76;92;3
76;95;11
76;14;30
76;53;28
76;61;33
76;106;35
76;108;34
76;16;23
76;62;26
76;17;43
76;28;49
76;42;41
76;59;41
76;89;37
76;90;45
76;98;46
76;113;42
76;104;44
76;20;4
76;75;11
76;85;5
76;125;22
76;87;38
76;102;38
76;25;23
76;33;28
76;38;30
76;39;25
76;88;20
76;91;20
76;121;22
76;126;8
76;52;32
76;94;31
76;122;32
76;31;31
76;54;34
76;47;37
76;51;33
76;34;45
76;123;17
76;44;13
76;82;14
76;116;10
76;105;42
76;99;15
76;84;43
76;110;42
83;0;15
83;7;11
83;11;17
83;26;12
83;48;12
83;77;19
83;79;17
83;97;16
83;101;12
83;120;11
83;1;21
83;27;25
83;46;23
83;67;22
83;81;27
83;118;25
83;2;18
83;23;23
83;37;20
83;49;23
83;74;22
83;114;24
83;3;34
83;12;35
83;15;39
83;56;39
83;68;41
83;71;31
83;78;29
83;96;31
83;100;31
83;107;39
83;115;35
83;4;48
83;10;49
83;18;50
83;43;43
83;64;46
83;69;48
83;103;47
83;109;50
83;111;51
83;5;35
83;9;30
83;24;39
83;29;30
83;36;35
83;58;39
83;63;36
83;80;31
83;6;16
83;32;13
83;45;16
83;55;20
83;60;15
83;73;11
83;112;20
83;40;6
83;65;7
83;93;11
83;8;28
83;21;28
83;22;26
83;30;25
83;35;20
83;41;25
83;57;31
83;119;30
83;66;26
83;70;27
83;72;25
83;124;25
83;86;45
83;117;45
83;13;3
83;19;12
83;50;1
83;76;4
83;83;0
83;92;2
83;95;9
83;14;29
83;53;27
83;61;32
83;106;34
83;108;33
83;16;24
83;62;28
83;17;40
83;28;46
83;42;38
83;59;38
83;89;34
83;90;42
83;98;43
83;113;39
83;104;43
83;20;8
83;75;15
83;85;9
83;125;19
83;87;37
83;102;37
83;25;20
83;33;25
83;38;27
83;39;22
83;88;17
83;91;17
83;121;19
83;126;7
83;52;30
83;94;29
83;122;30
83;31;28
83;54;31
83;47;34
83;51;30
83;34;44
83;123;15
83;44;10
83;82;11
83;116;7
83;105;41
83;99;14
83;84;42
83;110;41
92;0;14
92;7;11
92;11;16
92;26;11
92;48;10
92;77;18
92;79;15
92;97;14
92;101;13
92;120;12
92;1;20
92;27;24
92;46;22
92;67;21
92;81;26
92;118;24
92;2;16
92;23;21
92;37;18
92;49;21
92;74;20
92;114;22
92;3;32
92;12;33
92;15;37
92;56;37
92;68;39
92;71;29
92;78;27
92;96;29
92;100;29
92;107;37
92;115;33
92;4;48
92;10;47
92;18;48
92;43;43
92;64;46
92;69;48
92;103;47
92;109;50
92;111;51
92;5;33
92;9;28
92;24;37
92;29;29
92;36;33
92;58;37
92;63;34
92;80;29
92;6;14
92;32;11
92;45;14
92;55;18
92;60;13
92;73;9
92;112;18
92;40;6
92;65;8
92;93;11
92;8;28
92;21;29
92;22;26
92;30;25
92;35;21
92;41;25
92;57;31
92;119;31
92;66;24
92;70;25
92;72;23
92;124;23
92;86;43
92;117;43
92;13;5
92;19;10
92;50;2
92;76;3
92;83;2
92;92;0
92;95;10
92;14;27
92;53;25
92;61;30
92;106;32
92;108;31
92;16;22
92;62;26
92;17;40
92;28;46
92;42;38
92;59;38
92;89;34
92;90;42
92;98;43
92;113;39
92;104;41
92;20;6
92;75;13
92;85;7
92;125;19
92;87;35
92;102;35
92;25;20
92;33;25
92;38;27
92;39;22
92;88;17
92;91;17
92;121;19
92;126;5
92;52;29
92;94;28
92;122;29
92;31;28
92;54;31
92;47;34
92;51;30
92;34;42
92;123;16
92;44;10
92;82;11
92;116;8
92;105;39
92;99;12
92;84;40
92;110;39
95;0;15
95;7;11
95;11;17
95;26;12
95;48;18
95;77;19
95;79;20
95;97;20
95;101;11
95;120;10
95;1;21
95;27;25
95;46;21
95;67;22
95;81;27
95;118;25
95;2;23
95;23;28
95;37;24
95;49;28
95;74;27
95;114;29
95;3;39
95;12;40
95;15;44
95;56;44
95;68;46
95;71;36
95;78;34
95;96;36
95;100;36
95;107;44
95;115;40
95;4;42
95;10;47
95;18;44
95;43;37
95;64;40
95;69;42
95;103;41
95;109;44
95;111;45
95;5;36
95;9;33
95;24;40
95;29;30
95;36;36
95;58;40
95;63;37
95;80;32
95;6;24
95;32;21
95;45;24
95;55;27
95;60;23
95;73;19
95;112;28
95;40;6
95;65;6
95;93;9
95;8;20
95;21;19
95;22;18
95;30;19
95;35;11
95;41;19
95;57;25
95;119;21
95;66;31
95;70;32
95;72;30
95;124;30
95;86;46
95;117;46
95;13;6
95;19;17
95;50;8
95;76;11
95;83;9
95;92;10
95;95;0
95;14;34
95;53;32
95;61;37
95;106;39
95;108;38
95;16;31
95;62;36
95;17;34
95;28;40
95;42;32
95;59;32
95;89;28
95;90;36
95;98;37
95;113;33
95;104;37
95;20;15
95;75;22
95;85;16
95;125;11
95;87;42
95;102;42
95;25;14
95;33;19
95;38;21
95;39;16
95;88;11
95;91;11
95;121;13
95;126;15
95;52;25
95;94;29
95;122;30
95;31;22
95;54;25
95;47;28
95;51;24
95;34;49
95;123;6
95;44;5
95;82;5
95;116;6
95;105;39
95;99;21
95;84;47
95;110;46
14;0;19
14;7;23
14;11;17
14;26;22
14;48;17
14;77;19
14;79;14
14;97;15
14;101;24
14;120;24
14;1;20
14;27;17
14;46;23
14;67;19
14;81;14
14;118;22
14;2;11
14;23;6
14;37;10
14;49;7
14;74;9
14;114;12
14;3;10
14;12;10
14;15;15
14;56;14
14;68;16
14;71;7
14;78;7
14;96;7
14;100;5
14;107;15
14;115;7
14;4;29
14;10;23
14;18;26
14;43;25
14;64;30
14;69;28
14;103;29
14;109;26
14;111;35
14;5;13
14;9;9
14;24;13
14;29;12
14;36;13
14;58;17
14;63;14
14;80;9
14;6;24
14;32;26
14;45;24
14;55;20
14;60;24
14;73;19
14;112;23
14;40;28
14;65;28
14;93;26
14;8;41
14;21;45
14;22;40
14;30;33
14;35;40
14;41;37
14;57;39
14;119;45
14;66;4
14;70;6
14;72;5
14;124;6
14;86;19
14;117;19
14;13;32
14;19;36
14;50;29
14;76;30
14;83;29
14;92;27
14;95;34
14;14;0
14;53;2
14;61;4
14;106;5
14;108;4
14;16;16
14;62;23
14;17;29
14;28;31
14;42;26
14;59;26
14;89;28
14;90;27
14;98;28
14;113;28
14;104;21
14;20;33
14;75;31
14;85;34
14;125;35
14;87;9
14;102;9
14;25;32
14;33;32
14;38;28
14;39;28
14;88;30
14;91;34
14;121;32
14;126;22
14;52;23
14;94;15
14;122;18
14;31;26
14;54;31
14;47;32
14;51;25
14;34;19
14;123;39
14;44;29
14;82;30
14;116;28
14;105;19
14;99;20
14;84;14
14;110;13
53;0;17
53;7;21
53;11;15
53;26;20
53;48;15
53;77;17
53;79;12
53;97;13
53;101;22
53;120;22
53;1;19
53;27;16
53;46;21
53;67;18
53;81;13
53;118;21
53;2;9
53;23;4
53;37;8
53;49;6
53;74;7
53;114;10
53;3;12
53;12;12
53;15;17
53;56;16
53;68;18
53;71;9
53;78;9
53;96;9
53;100;7
53;107;17
53;115;8
53;4;29
53;10;24
53;18;27
53;43;24
53;64;29
53;69;29
53;103;28
53;109;27
53;111;34
53;5;12
53;9;8
53;24;14
53;29;11
53;36;12
53;58;16
53;63;13
53;80;8
53;6;22
53;32;24
53;45;22
53;55;18
53;60;22
53;73;17
53;112;21
53;40;26
53;65;26
53;93;24
53;8;39
53;21;43
53;22;38
53;30;31
53;35;38
53;41;35
53;57;37
53;119;43
53;66;3
53;70;5
53;72;5
53;124;5
53;86;20
53;117;20
53;13;30
53;19;34
53;50;27
53;76;28
53;83;27
53;92;25
53;95;32
53;14;2
53;53;0
53;61;5
53;106;7
53;108;6
53;16;14
53;62;21
53;17;28
53;28;30
53;42;25
53;59;25
53;89;27
53;90;26
53;98;27
53;113;27
53;104;20
53;20;31
53;75;29
53;85;32
53;125;33
53;87;10
53;102;10
53;25;30
53;33;30
53;38;27
53;39;26
53;88;28
53;91;32
53;121;30
53;126;20
53;52;22
53;94;14
53;122;17
53;31;25
53;54;30
53;47;31
53;51;24
53;34;21
53;123;37
53;44;27
53;82;28
53;116;26
53;105;18
53;99;18
53;84;15
53;110;14
61;0;22
61;7;26
61;11;20
61;26;25
61;48;20
61;77;22
61;79;17
61;97;18
61;101;27
61;120;27
61;1;24
61;27;21
61;46;26
61;67;23
61;81;18
61;118;26
61;2;14
61;23;9
61;37;13
61;49;11
61;74;12
61;114;15
61;3;9
61;12;11
61;15;14
61;56;14
61;68;15
61;71;11
61;78;11
61;96;11
61;100;9
61;107;14
61;115;3
61;4;25
61;10;19
61;18;22
61;43;28
61;64;31
61;69;24
61;103;27
61;109;22
61;111;32
61;5;13
61;9;13
61;24;9
61;29;16
61;36;13
61;58;19
61;63;17
61;80;13
61;6;27
61;32;29
61;45;27
61;55;23
61;60;27
61;73;22
61;112;26
61;40;31
61;65;31
61;93;29
61;8;44
61;21;48
61;22;43
61;30;36
61;35;43
61;41;40
61;57;42
61;119;48
61;66;8
61;70;10
61;72;9
61;124;10
61;86;15
61;117;15
61;13;35
61;19;39
61;50;32
61;76;33
61;83;32
61;92;30
61;95;37
61;14;4
61;53;5
61;61;0
61;106;2
61;108;1
61;16;19
61;62;26
61;17;32
61;28;32
61;42;29
61;59;28
61;89;32
61;90;30
61;98;31
61;113;31
61;104;23
61;20;36
61;75;34
61;85;37
61;125;38
61;87;5
61;102;5
61;25;35
61;33;35
61;38;32
61;39;31
61;88;33
61;91;37
61;121;35
61;126;25
61;52;27
61;94;19
61;122;22
61;31;30
61;54;35
61;47;36
61;51;29
61;34;19
61;123;42
61;44;32
61;82;33
61;116;31
61;105;22
61;99;23
61;84;10
61;110;9
106;0;24
106;7;28
106;11;22
106;26;27
106;48;22
106;77;24
106;79;19
106;97;20
106;101;29
106;120;29
106;1;25
106;27;22
106;46;28
106;67;24
106;81;19
106;118;27
106;2;16
106;23;11
106;37;15
106;49;12
106;74;14
106;114;17
106;3;9
106;12;11
106;15;14
106;56;14
106;68;14
106;71;12
106;78;12
106;96;12
106;100;10
106;107;14
106;115;3
106;4;25
106;10;19
106;18;22
106;43;28
106;64;31
106;69;24
106;103;27
106;109;22
106;111;32
106;5;13
106;9;14
106;24;9
106;29;17
106;36;13
106;58;19
106;63;17
106;80;14
106;6;29
106;32;31
106;45;29
106;55;25
106;60;29
106;73;24
106;112;28
106;40;33
106;65;33
106;93;31
106;8;46
106;21;50
106;22;45
106;30;38
106;35;45
106;41;42
106;57;44
106;119;50
106;66;9
106;70;11
106;72;10
106;124;11
106;86;15
106;117;15
106;13;37
106;19;41
106;50;34
106;76;35
106;83;34
106;92;32
106;95;39
106;14;5
106;53;7
106;61;2
106;106;0
106;108;2
106;16;21
106;62;28
106;17;32
106;28;32
106;42;29
106;59;28
106;89;32
106;90;30
106;98;31
106;113;31
106;104;23
106;20;38
106;75;36
106;85;39
106;125;40
106;87;4
106;102;5
106;25;37
106;33;37
106;38;33
106;39;33
106;88;35
106;91;39
106;121;37
106;126;27
106;52;28
106;94;20
106;122;23
106;31;31
106;54;36
106;47;37
106;51;30
106;34;18
106;123;44
106;44;34
106;82;35
106;116;33
106;105;22
106;99;25
106;84;9
106;110;8
108;0;23
108;7;27
108;11;21
108;26;26
108;48;21
108;77;23
108;79;18
108;97;19
108;101;28
108;120;28
108;1;24
108;27;21
108;46;27
108;67;23
108;81;18
108;118;26
108;2;15
108;23;10
108;37;14
108;49;11
108;74;13
108;114;16
108;3;9
108;12;11
108;15;14
108;56;14
108;68;15
108;71;11
108;78;11
108;96;11
108;100;9
108;107;14
108;115;3
108;4;25
108;10;19
108;18;22
108;43;28
108;64;31
108;69;24
108;103;27
108;109;22
108;111;32
108;5;13
108;9;13
108;24;9
108;29;16
108;36;13
108;58;19
108;63;17
108;80;13
108;6;28
108;32;30
108;45;28
108;55;24
108;60;28
108;73;23
108;112;27
108;40;32
108;65;32
108;93;30
108;8;45
108;21;49
108;22;44
108;30;37
108;35;44
108;41;41
108;57;43
108;119;49
108;66;8
108;70;10
108;72;9
108;124;10
108;86;15
108;117;15
108;13;36
108;19;40
108;50;33
108;76;34
108;83;33
108;92;31
108;95;38
108;14;4
108;53;6
108;61;1
108;106;2
108;108;0
108;16;20
108;62;27
108;17;32
108;28;32
108;42;29
108;59;28
108;89;32
108;90;30
108;98;31
108;113;31
108;104;23
108;20;37
108;75;35
108;85;38
108;125;39
108;87;5
108;102;5
108;25;36
108;33;36
108;38;32
108;39;32
108;88;34
108;91;38
108;121;36
108;126;26
108;52;27
108;94;19
108;122;22
108;31;30
108;54;35
108;47;36
108;51;29
108;34;19
108;123;43
108;44;33
108;82;34
108;116;32
108;105;22
108;99;24
108;84;10
108;110;9
16;0;18
16;7;22
16;11;16
16;26;19
16;48;13
16;77;18
16;79;13
16;97;14
16;101;23
16;120;23
16;1;20
16;27;24
16;46;22
16;67;21
16;81;23
16;118;24
16;2;10
16;23;10
16;37;11
16;49;12
16;74;8
16;114;4
16;3;14
16;12;15
16;15;19
16;56;19
16;68;21
16;71;11
16;78;9
16;96;11
16;100;11
16;107;19
16;115;20
16;4;39
16;10;36
16;18;37
16;43;34
16;64;39
16;69;39
16;103;38
16;109;39
16;111;44
16;5;22
16;9;18
16;24;26
16;29;21
16;36;22
16;58;26
16;63;23
16;80;18
16;6;9
16;32;12
16;45;9
16;55;4
16;60;10
16;73;13
16;112;7
16;40;25
16;65;27
16;93;24
16;8;40
16;21;44
16;22;39
16;30;32
16;35;39
16;41;36
16;57;38
16;119;44
16;66;13
16;70;15
16;72;13
16;124;13
16;86;32
16;117;32
16;13;27
16;19;22
16;50;24
16;76;23
16;83;24
16;92;22
16;95;31
16;14;16
16;53;14
16;61;19
16;106;21
16;108;20
16;16;0
16;62;7
16;17;38
16;28;40
16;42;35
16;59;35
16;89;34
16;90;36
16;98;37
16;113;37
16;104;30
16;20;19
16;75;17
16;85;22
16;125;34
16;87;24
16;102;24
16;25;31
16;33;31
16;38;32
16;39;27
16;88;29
16;91;33
16;121;31
16;126;17
16;52;29
16;94;24
16;122;27
16;31;32
16;54;37
16;47;38
16;51;31
16;34;24
16;123;37
16;44;28
16;82;28
16;116;27
16;105;28
16;99;10
16;84;26
16;110;27
62;0;25
62;7;29
62;11;23
62;26;26
62;48;20
62;77;25
62;79;20
62;97;21
62;101;30
62;120;30
62;1;27
62;27;31
62;46;29
62;67;28
62;81;30
62;118;31
62;2;17
62;23;17
62;37;18
62;49;19
62;74;15
62;114;11
62;3;21
62;12;22
62;15;26
62;56;26
62;68;28
62;71;18
62;78;16
62;96;18
62;100;18
62;107;26
62;115;27
62;4;46
62;10;43
62;18;44
62;43;41
62;64;46
62;69;46
62;103;45
62;109;46
62;111;51
62;5;29
62;9;25
62;24;33
62;29;28
62;36;29
62;58;33
62;63;30
62;80;25
62;6;14
62;32;15
62;45;14
62;55;11
62;60;15
62;73;19
62;112;8
62;40;32
62;65;34
62;93;31
62;8;47
62;21;51
62;22;46
62;30;39
62;35;46
62;41;43
62;57;45
62;119;51
62;66;20
62;70;22
62;72;20
62;124;20
62;86;39
62;117;39
62;13;31
62;19;25
62;50;28
62;76;26
62;83;28
62;92;26
62;95;36
62;14;23
62;53;21
62;61;26
62;106;28
62;108;27
62;16;7
62;62;0
62;17;45
62;28;47
62;42;42
62;59;42
62;89;41
62;90;43
62;98;44
62;113;44
62;104;37
62;20;22
62;75;22
62;85;25
62;125;41
62;87;31
62;102;31
62;25;38
62;33;38
62;38;39
62;39;34
62;88;36
62;91;40
62;121;38
62;126;21
62;52;36
62;94;31
62;122;34
62;31;39
62;54;44
62;47;45
62;51;38
62;34;31
62;123;42
62;44;35
62;82;35
62;116;34
62;105;35
62;99;17
62;84;33
62;110;34
17;0;27
17;7;30
17;11;24
17;26;29
17;48;33
17;77;23
17;79;28
17;97;29
17;101;29
17;120;31
17;1;20
17;27;18
17;46;20
17;67;20
17;81;21
17;118;16
17;2;30
17;23;29
17;37;32
17;49;28
17;74;30
17;114;34
17;3;39
17;12;39
17;15;44
17;56;41
17;68;39
17;71;36
17;78;36
17;96;36
17;100;34
17;107;44
17;115;35
17;4;10
17;10;15
17;18;13
17;43;5
17;64;6
17;69;10
17;103;8
17;109;12
17;111;11
17;5;19
17;9;21
17;24;23
17;29;22
17;36;19
17;58;13
17;63;15
17;80;20
17;6;40
17;32;41
17;45;40
17;55;42
17;60;40
17;73;35
17;112;45
17;40;34
17;65;33
17;93;29
17;8;28
17;21;32
17;22;27
17;30;20
17;35;33
17;41;23
17;57;26
17;119;32
17;66;25
17;70;25
17;72;26
17;124;26
17;86;19
17;117;19
17;13;40
17;19;50
17;50;39
17;76;43
17;83;40
17;92;40
17;95;34
17;14;29
17;53;28
17;61;32
17;106;32
17;108;32
17;16;38
17;62;45
17;17;0
17;28;6
17;42;3
17;59;5
17;89;6
17;90;4
17;98;3
17;113;3
17;104;10
17;20;46
17;75;47
17;85;47
17;125;28
17;87;29
17;102;27
17;25;22
17;33;18
17;38;15
17;39;18
17;88;23
17;91;27
17;121;25
17;126;35
17;52;11
17;94;20
17;122;16
17;31;12
17;54;17
17;47;18
17;51;11
17;34;43
17;123;32
17;44;31
17;82;29
17;116;33
17;105;10
17;99;36
17;84;34
17;110;33
28;0;33
28;7;36
28;11;30
28;26;35
28;48;39
28;77;29
28;79;34
28;97;35
28;101;35
28;120;37
28;1;26
28;27;24
28;46;26
28;67;26
28;81;27
28;118;22
28;2;35
28;23;31
28;37;35
28;49;30
28;74;32
28;114;36
28;3;41
28;12;41
28;15;46
28;56;41
28;68;39
28;71;38
28;78;38
28;96;38
28;100;36
28;107;46
28;115;35
28;4;8
28;10;14
28;18;11
28;43;6
28;64;2
28;69;9
28;103;5
28;109;10
28;111;6
28;5;21
28;9;23
28;24;23
28;29;25
28;36;21
28;58;15
28;63;17
28;80;22
28;6;46
28;32;47
28;45;46
28;55;44
28;60;46
28;73;41
28;112;47
28;40;40
28;65;39
28;93;35
28;8;34
28;21;38
28;22;33
28;30;26
28;35;39
28;41;29
28;57;32
28;119;38
28;66;27
28;70;27
28;72;28
28;124;28
28;86;17
28;117;18
28;13;46
28;19;56
28;50;45
28;76;49
28;83;46
28;92;46
28;95;40
28;14;31
28;53;30
28;61;32
28;106;32
28;108;32
28;16;40
28;62;47
28;17;6
28;28;0
28;42;8
28;59;11
28;89;12
28;90;8
28;98;5
28;113;9
28;104;11
28;20;52
28;75;53
28;85;53
28;125;34
28;87;29
28;102;27
28;25;28
28;33;24
28;38;21
28;39;24
28;88;29
28;91;33
28;121;31
28;126;41
28;52;17
28;94;26
28;122;22
28;31;18
28;54;23
28;47;24
28;51;17
28;34;43
28;123;38
28;44;37
28;82;35
28;116;39
28;105;12
28;99;42
28;84;34
28;110;33
42;0;25
42;7;28
42;11;22
42;26;27
42;48;31
42;77;21
42;79;26
42;97;27
42;101;27
42;120;29
42;1;18
42;27;16
42;46;18
42;67;18
42;81;19
42;118;14
42;2;28
42;23;26
42;37;30
42;49;25
42;74;27
42;114;31
42;3;36
42;12;36
42;15;41
42;56;38
42;68;36
42;71;33
42;78;33
42;96;33
42;100;31
42;107;41
42;115;32
42;4;10
42;10;15
42;18;13
42;43;5
42;64;9
42;69;10
42;103;9
42;109;12
42;111;14
42;5;16
42;9;18
42;24;20
42;29;20
42;36;16
42;58;10
42;63;12
42;80;17
42;6;38
42;32;39
42;45;38
42;55;39
42;60;38
42;73;33
42;112;42
42;40;32
42;65;31
42;93;27
42;8;26
42;21;30
42;22;25
42;30;18
42;35;31
42;41;21
42;57;24
42;119;30
42;66;22
42;70;22
42;72;23
42;124;23
42;86;19
42;117;19
42;13;38
42;19;48
42;50;37
42;76;41
42;83;38
42;92;38
42;95;32
42;14;26
42;53;25
42;61;29
42;106;29
42;108;29
42;16;35
42;62;42
42;17;3
42;28;8
42;42;0
42;59;3
42;89;4
42;90;4
42;98;5
42;113;2
42;104;7
42;20;44
42;75;45
42;85;45
42;125;26
42;87;26
42;102;24
42;25;20
42;33;16
42;38;13
42;39;16
42;88;21
42;91;25
42;121;23
42;126;33
42;52;9
42;94;18
42;122;14
42;31;10
42;54;15
42;47;16
42;51;9
42;34;40
42;123;30
42;44;29
42;82;27
42;116;31
42;105;7
42;99;34
42;84;31
42;110;30
59;0;25
59;7;28
59;11;22
59;26;27
59;48;31
59;77;21
59;79;26
59;97;27
59;101;27
59;120;29
59;1;18
59;27;16
59;46;18
59;67;18
59;81;19
59;118;14
59;2;28
59;23;26
59;37;30
59;49;25
59;74;27
59;114;31
59;3;36
59;12;36
59;15;41
59;56;37
59;68;35
59;71;33
59;78;33
59;96;33
59;100;31
59;107;41
59;115;31
59;4;10
59;10;15
59;18;12
59;43;5
59;64;10
59;69;10
59;103;9
59;109;12
59;111;15
59;5;15
59;9;18
59;24;19
59;29;20
59;36;15
59;58;9
59;63;12
59;80;17
59;6;38
59;32;39
59;45;38
59;55;39
59;60;38
59;73;33
59;112;42
59;40;32
59;65;31
59;93;27
59;8;26
59;21;30
59;22;25
59;30;18
59;35;31
59;41;21
59;57;24
59;119;30
59;66;22
59;70;22
59;72;23
59;124;23
59;86;19
59;117;19
59;13;38
59;19;48
59;50;37
59;76;41
59;83;38
59;92;38
59;95;32
59;14;26
59;53;25
59;61;28
59;106;28
59;108;28
59;16;35
59;62;42
59;17;5
59;28;11
59;42;3
59;59;0
59;89;4
59;90;5
59;98;7
59;113;3
59;104;5
